1.800480484962463379e-01
7.080820202827453613e-02
5.655201897025108337e-02
4.832878336310386658e-02
2.964107878506183624e-02
2.728827483952045441e-02
2.363699860870838165e-02
1.728314533829689026e-02
1.454457081854343414e-02
1.376149337738752365e-02
1.337844785302877426e-02
1.140441745519638062e-02
1.016214396804571152e-02
9.057810530066490173e-03
8.874399587512016296e-03
8.430361747741699219e-03
8.295891806483268738e-03
7.256406825035810471e-03
6.985898129642009735e-03
6.579920183867216110e-03
6.292773876339197159e-03
5.898209754377603531e-03
5.835792515426874161e-03
5.507238674908876419e-03
5.310059059411287308e-03
5.201039835810661316e-03
5.048084538429975510e-03
4.743903409689664841e-03
4.557170905172824860e-03
4.538859240710735321e-03
4.472218453884124756e-03
4.163700155913829803e-03
4.095926415175199509e-03
3.901535877957940102e-03
3.678878070786595345e-03
3.517667064443230629e-03
3.502968000248074532e-03
3.442841116338968277e-03
3.368905046954751015e-03
3.252329304814338684e-03
3.177908016368746758e-03
3.109259996563196182e-03
3.025306155905127525e-03
2.954039489850401878e-03
2.876729704439640045e-03
2.806202042847871780e-03
2.756652655079960823e-03
2.743236022070050240e-03
2.624213695526123047e-03
2.581403357908129692e-03
2.485062461346387863e-03
2.424395643174648285e-03
2.394855255261063576e-03
2.350479131564497948e-03
2.332600299268960953e-03
2.308789407834410667e-03
2.291250973939895630e-03
2.260210691019892693e-03
2.231140388175845146e-03
2.123791491612792015e-03
2.054119016975164413e-03
1.999749569222331047e-03
1.990768592804670334e-03
1.948460470885038376e-03
1.923864474520087242e-03
1.885964185930788517e-03
1.844897051341831684e-03
1.825128914788365364e-03
1.805640757083892822e-03
1.789344591088593006e-03
1.750869909301400185e-03
1.736908569000661373e-03
1.728836330585181713e-03
1.727548311464488506e-03
1.676461892202496529e-03
1.652267295867204666e-03
1.614230452105402946e-03
1.599757466465234756e-03
1.583006000146269798e-03
1.546289655379951000e-03
1.537952921353280544e-03
1.502809813246130943e-03
1.484043896198272705e-03
1.465781708247959614e-03
1.441399101167917252e-03
1.433384371921420097e-03
1.407245756126940250e-03
1.375997671857476234e-03
1.368649420328438282e-03
1.359019195660948753e-03
1.345043419860303402e-03
1.311937929131090641e-03
1.304172794334590435e-03
1.289324020035564899e-03
1.279441989026963711e-03
1.267033047042787075e-03
1.254163333214819431e-03
1.236215000972151756e-03
1.219630357809364796e-03
1.202107174322009087e-03
1.186104491353034973e-03
1.182988518849015236e-03
1.165584311820566654e-03
1.157662132754921913e-03
1.146055408753454685e-03
1.127504394389688969e-03
1.123886904679238796e-03
1.117867650464177132e-03
